orderID,orderDate,articleID,colorCode,sizeCode,productGroup,quantity,price,voucherID,voucherAmount,customerID,deviceID,paymentMethod,rrp,returnQuantity,,
a1266247,2014-08-25,i1003768,1927,44,1,1,"49,99",0,"0,0",c1026866,2,BPRG,"49,99","0,0",,
a1226211,2014-07-21,i1000902,2975,40,3,1,"12,99",0,"0,0",c1168567,2,BPRG,"12,99","0,0",,
a1528857,2015-04-19,i1003831,1078,40,1,1,"40,0",0,"0,0",c1083063,2,BPRG,"59,99","0,0",,
a1486268,2015-03-16,i1003507,7112,29,2,1,"69,99",0,"0,0",c1021826,3,BPRG,"69,99","1,0",,
a1353662,2014-11-11,i1002773,1624,A,17,1,"20,0",0,"0,0",c1002325,2,BPRG,"27,99","1,0",,
a1732170,2015-09-20,i1000329,3493,40,3,1,"18,0",0,"0,0",c1251098,2,KKE,,"0,0",,
a1185760,2014-06-18,i1001519,2894,38,6,1,"30,0",0,"0,0",c1133418,5,BPRG,"59,99","0,0",,
a1732188,2015-09-20,i1003919,1097,42,1,1,"49,99",0,"0,0",c1316418,4,BPRG,"49,99","0,0",,
a1610173,2015-06-16,i1001751,3089,36,8,1,"35,99",v1000535,"10,0",c1018331,2,BPRG,"35,99","1,0",,
a1226238,2014-07-21,i1001257,1927,44,4,1,"39,99",0,"0,0",c1091267,2,BPRG,"39,99","0,0",,
a1185780,2014-06-18,i1003730,1997,34,1,1,"49,99",0,"0,0",c1056759,2,BPRG,"49,99","1,0",,
a1610181,2015-06-16,i1003830,1077,36,1,1,"30,0",0,"0,0",c1283073,2,PAYPALVC,"59,99","1,0",,
a1486305,2015-03-16,i1003856,1055,32,1,1,"59,99",0,"0,0",c1117085,4,BPRG,"59,99","1,0",,
a1398648,2014-12-26,i1003822,1001,42,1,1,"59,99",0,"0,0",c1117566,2,BPRG,"59,99","1,0",,
a1486321,2015-03-16,i1001325,1033,34,5,1,"49,99",v1000258,"10,0",c1246274,3,BPRG,"49,99","1,0",,
a1226267,2014-07-21,i1002492,1001,38,14,1,"89,99",0,"0,0",c1069002,2,BPRG,"89,99","1,0",,
a1570039,2015-05-18,i1003890,1081,42,1,1,"39,99",0,"0,0",c1004229,2,BPRG,"39,99","1,0",,
a1310684,2014-10-07,i1002820,1012,A,17,1,"25,99",0,"0,0",c1194818,2,CBA,"25,99","0,0",,
a1185803,2014-06-18,i1003278,1004,44,3,1,"12,95",0,"0,0",c1155839,2,BPRG,"12,95","0,0",,
a1226271,2014-07-21,i1000315,1975,42,3,1,"22,99",0,"0,0",c1015453,2,BPRG,"22,99","0,0",,
a1528914,2015-04-19,i1001053,3075,38,3,1,"20,0",0,"0,0",c1173116,4,BPRG,"29,99","0,0",,
a1398670,2014-12-26,i1001028,1058,38,3,1,"29,99",0,"0,0",c1017837,2,BPRG,"29,99","0,0",,
a1732222,2015-09-20,i1002373,3086,42,13,1,"30,0",0,"0,0",c1059696,2,CBA,"59,99","0,0",,
a1732225,2015-09-20,i1003248,1001,40,3,1,"39,99",0,"0,0",c1316404,2,BPRG,"39,99","1,0",,
a1353741,2014-11-11,i1000921,1013,42,3,1,"18,0",0,"0,0",c1207312,2,BPRG,"25,99","0,0",,
a1528926,2015-04-19,i1001363,2078,42,5,1,"35,0",0,"0,0",c1012161,2,BPRG,"49,99","1,0",,
a1310709,2014-10-07,i1000972,3001,44,3,1,"29,99",v1000086,"10,0",c1028683,2,BPRG,"29,99","1,0",,
a1442215,2015-02-08,i1001019,1940,38,3,1,"25,0",0,"0,0",c1088423,2,CBA,"35,99","0,0",,
a1528927,2015-04-19,i1003877,1081,38,1,1,"49,99",0,"0,0",c1097521,5,BPRG,"49,99","1,0",,
a1310717,2014-10-07,i1000403,2493,40,3,1,"39,99",0,"0,0",c1057428,2,BPRG,"39,99","0,0",,
a1528932,2015-04-19,i1000729,1077,38,3,1,"25,99",0,"0,0",c1041351,2,BPRG,"25,99","1,0",,
a1570067,2015-05-18,i1000729,1003,34,3,1,"25,99",0,"0,0",c1022018,2,BPRG,"25,99","1,0",,
a1692085,2015-08-20,i1000456,1055,44,3,1,"9,0",0,"0,0",c1306107,4,BPRG,"29,99","1,0",,
a1570067,2015-05-18,i1002927,1067,90,17,1,"29,99",0,"0,0",c1022018,2,BPRG,"29,99","0,0",,
a1442225,2015-02-08,i1000631,1001,36,3,1,"29,99",0,"0,0",c1033841,3,BPRG,"29,99","0,0",,
a1732248,2015-09-20,i1000470,1000,42,3,1,"20,0",0,"0,0",c1316300,3,BPRG,"29,99","1,0",,
a1266356,2014-08-25,i1002776,3014,I,17,1,"19,99",v1000225,"10,0",c1181293,2,BPRG,"0,35","1,0",,
a1570078,2015-05-18,i1003434,7144,27,2,1,"39,99",0,"0,0",c1017314,2,BPRG,"39,99","1,0",,
a1650958,2015-07-16,i1001107,2086,40,3,1,"10,0",0,"0,0",c1010924,2,BPRG,"15,99","1,0",,
a1692098,2015-08-20,i1001102,1033,38,3,1,"15,0",0,"0,0",c1003351,2,BPRG,"29,99","1,0",,
a1486388,2015-03-17,i1002541,1035,38,15,1,"49,99",0,"0,0",c1046626,2,BPRG,"49,99","1,0",,
a1398714,2014-12-26,i1001037,1055,38,3,1,"39,99",0,"0,0",c1013136,3,BPRG,"39,99","0,0",,
a1610245,2015-06-16,i1001919,2493,44,8,1,"49,99",v1000539,"10,0",c1190469,2,BPRG,"49,99","0,0",,
a1266372,2014-08-25,i1001813,1019,44,8,1,"39,99",0,"0,0",c1181292,2,BPRG,"39,99","1,0",,
a1353802,2014-11-11,i1003445,1056,31,2,1,"49,99",0,"0,0",c1207324,2,BPRG,"49,99","0,0",,
a1732267,2015-09-20,i1002175,1092,44,9,1,"35,0",v1000747,"5,0",c1021294,2,BPRG,"49,99","0,0",,
a1266381,2014-08-25,i1000842,3007,38,3,1,"20,0",0,"0,0",c1181302,2,BPRG,"39,99","0,0",,
a1610257,2015-06-16,i1002317,1086,34,13,1,"69,99",0,"0,0",c1054963,2,BPRG,"69,99","1,0",,
a1185865,2014-06-18,i1000856,1014,44,3,1,"29,99",0,"0,0",c1155901,2,CBA,"29,99","1,0",,
a1528977,2015-04-19,i1000317,2854,34,3,1,"29,99",0,"0,0",c1259046,2,BPRG,"29,99","1,0",,
a1442253,2015-02-08,i1001013,2060,38,3,2,"40,0",0,"0,0",c1233770,5,BPRG,"29,99","2,0",,
a1398733,2014-12-26,i1002806,1001,38,17,1,"20,0",v1000380,"37,25",c1041226,5,BPLS,"29,99","0,0",,
a1528984,2015-04-19,i1001600,1033,44,7,1,"99,99",0,"0,0",c1023309,4,BPRG,"99,99","1,0",,
a1610271,2015-06-16,i1000323,3493,40,3,1,"29,99",0,"0,0",c1022038,2,BPRG,"29,99","1,0",,
a1398741,2014-12-26,i1001607,2001,42,7,1,"100,0",0,"0,0",c1017396,4,BPRG,"149,99","1,0",,
a1692136,2015-08-20,i1000498,2089,38,3,1,"15,0",0,"0,0",c1306123,2,BPRG,"22,99","0,0",,
a1310789,2014-10-07,i1000894,1493,44,3,1,"20,0",v1000285,"10,0",c1017471,2,PAYPALVC,"29,99","1,0",,
a1442277,2015-02-08,i1002509,1055,38,14,1,"69,99",0,"0,0",c1086231,2,KKE,"69,99","1,0",,
a1651004,2015-07-16,i1001098,3067,36,3,1,"20,0",v1000715,"10,0",c1034293,2,VORAUS,"29,99","0,0",,
a1528999,2015-04-19,i1003523,7037,32,2,1,"35,0",0,"0,0",c1259059,2,CBA,"69,99","1,0",,
a1398761,2014-12-26,i1000998,3044,44,3,1,"25,0",v1000380,"59,5",c1175647,3,BPRG,"35,99","0,0",,
a1185887,2014-06-18,i1000385,1993,38,3,1,"29,99",0,"0,0",c1063603,2,BPRG,"29,99","1,0",,
a1353854,2014-11-11,i1001256,1940,38,4,1,"59,99",0,"0,0",c1207335,5,BPRG,"59,99","1,0",,
a1486447,2015-03-17,i1001295,1029,44,4,1,"20,0",0,"0,0",c1132012,2,CBA,"39,99","1,0",,
a1610307,2015-06-16,i1001878,1078,42,8,1,"25,0",v1000535,"10,0",c1059499,2,KKE,"49,99","0,0",,
a1732309,2015-09-21,i1003149,1117,34,3,1,"29,99",0,"0,0",c1084574,2,BPRG,"29,99","1,0",,
a1442297,2015-02-08,i1001012,3001,40,3,1,"25,0",0,"0,0",c1119572,2,BPRG,"35,99","1,0",,
a1398773,2014-12-26,i1001858,3012,40,8,1,"30,0",v1000380,"27,5",c1142298,4,BPRG,"39,99","1,0",,
a1398773,2014-12-26,i1003780,1927,42,1,1,"40,0",v1000380,"27,5",c1142298,4,BPRG,"59,99","1,0",,
a1651026,2015-07-16,i1001127,1001,40,3,1,"18,0",0,"0,0",c1244867,2,BPRG,"35,99","1,0",,
a1442302,2015-02-08,i1001410,2940,36,5,1,"35,0",0,"0,0",c1062316,2,BPRG,"49,99","1,0",,
a1610314,2015-06-16,i1003896,1093,40,1,1,"29,99",0,"0,0",c1003116,2,KKE,"29,99","0,0",,
a1398778,2014-12-26,i1001292,1001,42,4,1,"39,99",v1000380,"19,0",c1039433,2,BPRG,"39,99","0,0",,
a1185901,2014-06-18,i1000749,3993,38,3,1,"8,0",v1000205,"0,0",c1155863,2,BPRG,"25,99","0,0",,
a1486461,2015-03-17,i1002915,3854,I,17,1,"17,99",0,"0,0",c1107486,2,BPRG,"17,99","1,0",,
a1610324,2015-06-16,i1002918,3078,I,17,1,"15,0",v1000535,"10,0",c1038378,3,PAYPALVC,"19,99","0,0",,
a1310822,2014-10-07,i1000971,1028,40,3,1,"39,99",v1000237,"68,39",c1194834,2,KKE,"39,99","1,0",,
a1732322,2015-09-21,i1003663,1001,27,2,1,"69,99",0,"0,0",c1235118,4,PAYPALVC,"69,99","1,0",,
a1486465,2015-03-17,i1003517,1000,28,2,1,"69,99",0,"0,0",c1017076,2,BPRG,"69,99","1,0",,
a1529029,2015-04-19,i1003880,2854,38,1,1,"59,99",0,"0,0",c1172237,2,BPRG,"59,99","1,0",,
a1610328,2015-06-16,i1002883,3065,I,17,1,"9,0",0,"0,0",c1063040,3,BPRG,"29,99","0,0",,
a1398784,2014-12-26,i1003488,1061,29,2,1,"69,99",v1000380,"34,5",c1109875,2,BPRG,"69,99","1,0",,
a1353890,2014-11-11,i1001401,1020,40,5,1,"49,99",0,"0,0",c1207348,2,BPRG,"49,99","0,0",,
a1529035,2015-04-19,i1002519,1854,38,14,1,"99,99",0,"0,0",c1014767,2,BPRG,"99,99","1,0",,
a1486475,2015-03-17,i1002917,3055,I,17,1,"25,99",0,"0,0",c1246315,4,BPRG,"25,99","0,0",,
a1185916,2014-06-18,i1002122,3001,40,9,1,"59,99",0,"0,0",c1017231,3,BPRG,"59,99","1,0",,
a1226433,2014-07-21,i1000828,1986,44,3,1,"15,0",0,"0,0",c1070950,2,BPRG,"22,99","1,0",,
a1692187,2015-08-20,i1000470,1093,38,3,1,"20,0",0,"0,0",c1306138,2,BPRG,"29,99","0,0",,
a1353906,2014-11-11,i1001282,1001,44,4,1,"29,99",0,"0,0",c1084982,2,BPRG,"29,99","0,0",,
a1353907,2014-11-11,i1000377,1927,36,3,1,"15,0",v1000321,"10,0",c1207360,2,BPRG,"19,99","0,0",,
a1398802,2014-12-26,i1000961,3027,42,3,1,"15,0",v1000380,"29,5",c1065838,2,BPRG,"25,99","0,0",,
a1398802,2014-12-26,i1001001,2056,42,3,1,"25,0",v1000380,"29,5",c1065838,2,BPRG,"35,99","0,0",,
a1353914,2014-11-11,i1002145,3001,34,9,1,"59,99",v1000279,"10,0",c1082050,2,BPRG,"59,99","0,0",,
a1651074,2015-07-16,i1002290,1081,38,13,1,"49,99",0,"0,0",c1084360,4,BPRG,"49,99","1,0",,
a1442346,2015-02-08,i1001001,2028,40,3,1,"18,0",0,"0,0",c1233793,5,BPRG,"35,99","1,0",,
a1266484,2014-08-26,i1000945,1927,42,3,1,"29,99",0,"0,0",c1059143,2,KKE,"29,99","0,0",,
a1310867,2014-10-07,i1002389,1001,42,13,1,"69,99",0,"0,0",c1194848,2,BPRG,"69,99","1,0",,
a1266486,2014-08-26,i1000783,1004,44,3,1,"8,0",0,"0,0",c1065717,3,BPRG,"25,99","1,0",,
a1442353,2015-02-08,i1000983,3014,38,3,1,"20,0",0,"0,0",c1211482,2,BPRG,"39,99","0,0",,
a1732363,2015-09-21,i1003244,1111,42,3,1,"29,99",0,"0,0",c1119589,2,BPRG,"29,99","1,0",,
a1310873,2014-10-07,i1002534,7058,34,15,1,"49,99",0,"0,0",c1194849,5,BPRG,"49,99","1,0",,
a1529074,2015-04-19,i1003834,1061,44,1,1,"40,0",0,"0,0",c1038677,2,BPRG,"59,99","0,0",,
a1486516,2015-03-17,i1003570,7120,33,2,1,"69,99",0,"0,0",c1096173,2,BPRG,"69,99","0,0",,
a1266499,2014-08-26,i1003780,1927,36,1,1,"59,99",0,"0,0",c1037255,2,BPRG,"59,99","1,0",,
a1266500,2014-08-26,i1003454,1014,30,2,1,"49,99",0,"0,0",c1173464,2,BPRG,"49,99","1,0",,
a1226461,2014-07-21,i1000870,1854,42,3,1,"35,99",0,"0,0",c1001163,2,KKE,"35,99","1,0",,
a1398830,2014-12-26,i1000322,1996,40,3,1,"15,0",v1000242,"5,0",c1174135,3,BPRG,"25,99","0,0",,
a1353935,2014-11-11,i1001602,1001,42,7,1,"99,99",v1000166,"10,0",c1060546,2,BPRG,"99,99","0,0",,
a1570193,2015-05-18,i1000678,1081,38,3,1,"35,99",0,"0,0",c1271479,3,BPRG,"35,99","0,0",,
a1529088,2015-04-19,i1002506,1058,38,14,1,"65,0",0,"0,0",c1159275,2,BPRG,"89,99","1,0",,
a1610381,2015-06-16,i1002295,2001,44,13,1,"69,99",0,"0,0",c1244174,4,BPRG,"69,99","1,0",,
a1442379,2015-02-08,i1003563,7111,25,2,1,"59,99",v1000413,"10,0",c1017398,2,PAYPALVC,"59,99","1,0",,
a1651101,2015-07-16,i1002928,1624,A,17,1,"15,0",0,"0,0",c1122196,2,BPRG,"19,99","0,0",,
a1651105,2015-07-16,i1000298,1050,34,3,1,"12,0",0,"0,0",c1105664,2,BPRG,,"0,0",,
a1185976,2014-06-18,i1000799,1961,42,3,1,"15,99",0,"0,0",c1007680,2,BPRG,"15,99","1,0",,
a1486540,2015-03-17,i1003467,1061,28,2,1,"35,0",0,"0,0",c1208327,2,PAYPALVC,"69,99","1,0",,
a1185980,2014-06-18,i1002341,1953,40,13,1,"49,99",0,"0,0",c1155888,2,BPRG,"49,99","1,0",,
a1266527,2014-08-26,i1000943,1021,42,3,1,"39,99",0,"0,0",c1025679,3,BPRG,"39,99","1,0",,
a1651116,2015-07-16,i1003894,1093,42,1,1,"39,99",0,"0,0",c1081173,2,BPRG,"39,99","0,0",,
a1398845,2014-12-26,i1002030,1075,38,8,1,"39,99",v1000380,"15,0",c1221427,2,BPRG,"39,99","0,0",,
a1353956,2014-11-11,i1000909,2019,36,3,1,"12,0",0,"0,0",c1007658,2,BPRG,"22,99","1,0",,
a1226494,2014-07-21,i1003397,7028,31,2,1,"39,99",0,"0,0",c1168688,2,CBA,"39,99","1,0",,
a1692247,2015-08-20,i1001112,1089,42,3,1,"15,0",0,"0,0",c1173267,2,BPRG,"29,99","1,0",,
a1226500,2014-07-21,i1000404,2012,40,3,1,"39,99",0,"0,0",c1033515,2,BPRG,"39,99","0,0",,
a1732409,2015-09-21,i1003190,1112,42,3,1,"39,99",0,"0,0",c1117799,4,BPRG,"39,99","1,0",,
a1486563,2015-03-17,i1001341,1055,34,5,1,"29,99",0,"0,0",c1025036,2,BPRG,"29,99","1,0",,
a1570231,2015-05-19,i1001108,3085,38,3,1,"25,99",0,"0,0",c1056109,2,BPRG,"25,99","1,0",,
a1651143,2015-07-16,i1001684,1493,42,8,1,"30,0",0,"0,0",c1043325,2,BPRG,"39,99","0,0",,
a1692267,2015-08-20,i1001114,1088,42,3,1,"20,0",0,"0,0",c1306161,2,BPRG,,"1,0",,
a1442432,2015-02-08,i1001328,1894,38,5,1,"35,0",0,"0,0",c1233817,3,PAYPALVC,"49,99","0,0",,
a1610416,2015-06-16,i1003128,1093,38,3,1,"15,99",0,"0,0",c1142771,2,BPRG,"15,99","0,0",,
a1486575,2015-03-17,i1001064,1066,42,3,2,"59,98",0,"0,0",c1208056,2,BPRG,"29,99","2,0",,
a1398875,2014-12-26,i1003781,1769,40,1,1,"40,0",v1000380,"29,5",c1009374,2,BPRG,"59,99","0,0",,
a1692272,2015-08-20,i1001106,1493,40,3,1,"20,0",0,"0,0",c1003720,2,KKE,"45,99","0,0",,
a1226525,2014-07-21,i1003739,1997,40,1,1,"35,0",0,"0,0",c1168707,2,CBA,"49,99","0,0",,
a1732435,2015-09-21,i1001725,3001,38,8,1,"39,99",0,"0,0",c1009421,2,BPRG,"39,99","1,0",,
a1692277,2015-08-20,i1002157,1077,34,9,1,"35,0",0,"0,0",c1170403,2,BPRG,"49,99","1,0",,
a1692283,2015-08-20,i1003696,7191,30,2,1,"50,0",0,"0,0",c1007255,2,BPRG,"69,99","1,0",,
a1610447,2015-06-16,i1001762,2077,44,8,1,"39,99",0,"0,0",c1008993,2,BPRG,"39,99","0,0",,
a1651172,2015-07-16,i1000671,1096,36,3,1,"9,99",v1000535,"10,0",c1294451,2,BPRG,"5,53","0,0",,
a1610455,2015-06-16,i1002153,1001,38,9,1,"15,0",0,"0,0",c1149795,4,BPRG,"49,99","1,0",,
a1398894,2014-12-26,i1002867,3043,I,17,1,"29,99",0,"0,0",c1221415,2,BPRG,"29,99","0,0",,
a1651177,2015-07-16,i1002376,1493,44,13,1,"55,0",0,"0,0",c1004808,2,CBA,"79,99","1,0",,
a1442467,2015-02-08,i1002878,3059,I,17,1,"19,99",0,"0,0",c1229455,3,CBA,"19,99","1,0",,
a1226554,2014-07-21,i1002340,3010,42,13,1,"69,99",0,"0,0",c1008498,2,BPRG,"69,99","1,0",,
a1529173,2015-04-19,i1002541,1062,38,15,1,"35,0",0,"0,0",c1009148,2,BPRG,"49,99","1,0",,
a1354025,2014-11-11,i1003754,1001,38,1,1,"35,0",0,"0,0",c1207390,2,PAYPALVC,"49,99","0,0",,
a1486612,2015-03-17,i1001901,1001,40,8,1,"35,99",0,"0,0",c1246359,2,BPRG,"35,99","1,0",,
a1651185,2015-07-16,i1003227,1001,42,3,1,"29,99",0,"0,0",c1029395,2,NN,"29,99","0,0",,
a1732479,2015-09-21,i1003136,1106,42,3,1,"19,99",v1000747,"5,0",c1007964,2,BPRG,"19,99","0,0",,
a1610469,2015-06-16,i1001281,1077,38,4,1,"49,99",0,"0,0",c1283158,5,BPRG,"49,99","0,0",,
a1226573,2014-07-21,i1000801,2011,38,3,1,"10,0",0,"0,0",c1168708,2,BPRG,"12,99","0,0",,
a1266612,2014-08-26,i1003749,1014,42,1,1,"69,99",0,"0,0",c1167460,2,BPRG,"69,99","1,0",,
a1486627,2015-03-17,i1001596,1061,42,7,1,"99,99",0,"0,0",c1223779,2,BPRG,"99,99","1,0",,
a1354042,2014-11-11,i1000314,1014,44,3,1,"22,99",0,"0,0",c1148641,2,BPRG,"22,99","1,0",,
a1310992,2014-10-07,i1002352,1014,38,13,1,"59,99",0,"0,0",c1016496,2,BPRG,"59,99","1,0",,
a1692314,2015-08-20,i1001757,1085,42,8,1,"17,99",0,"0,0",c1306168,2,BPRG,"35,99","0,0",,
a1651195,2015-07-16,i1001091,1079,34,3,1,"18,0",0,"0,0",c1294457,2,BPRG,"25,99","1,0",,
a1610479,2015-06-16,i1001064,1029,42,3,0,"0,0",0,"0,0",c1240064,3,BPRG,"29,99","0,0",,
a1398929,2014-12-26,i1001006,2028,38,3,1,"30,0",v1000380,"17,5",c1074968,2,BPRG,"45,99","0,0",,
a1692332,2015-08-20,i1001701,1098,36,8,1,"39,99",0,"0,0",c1306169,3,BPRG,"39,99","1,0",,
a1354067,2014-11-11,i1003807,1927,34,1,1,"69,99",0,"0,0",c1065562,3,BPRG,"69,99","1,0",,
a1570323,2015-05-19,i1001325,1033,44,5,1,"35,0",0,"0,0",c1042622,2,BPRG,"49,99","1,0",,
a1311014,2014-10-07,i1000830,1993,40,3,1,"9,0",v1000237,"5,1",c1194890,2,BPRG,"29,99","1,0",,
a1442511,2015-02-08,i1002029,1044,38,8,1,"39,99",0,"0,0",c1010975,2,BPRG,"39,99","1,0",,
a1226602,2014-07-21,i1003278,1027,36,3,1,"12,95",0,"0,0",c1154737,2,BPRG,"12,95","1,0",,
a1266655,2014-08-26,i1002029,1012,38,8,1,"39,99",0,"0,0",c1181375,2,BPRG,"39,99","1,0",,
a1692344,2015-08-20,i1001115,1089,44,3,1,"18,0",0,"0,0",c1282927,2,BPRG,,"0,0",,
a1651223,2015-07-16,i1002226,3001,34,13,1,"59,99",0,"0,0",c1029584,3,BPRG,"59,99","1,0",,
a1442528,2015-02-08,i1001019,1012,40,3,1,"25,0",0,"0,0",c1226226,2,BPRG,"35,99","0,0",,
a1442532,2015-02-08,i1001851,1065,38,8,1,"35,99",0,"0,0",c1233848,2,BPRG,"35,99","1,0",,
a1226623,2014-07-21,i1000372,1014,38,3,1,"9,99",v1000254,"0,0",c1168740,2,CBA,"9,99","1,0",,
a1398962,2014-12-27,i1001027,1001,38,3,1,"9,99",0,"0,0",c1051172,3,KKE,"9,99","0,0",,
a1311056,2014-10-07,i1001845,3014,38,8,1,"39,99",0,"0,0",c1005790,2,BPRG,"39,99","1,0",,
a1610529,2015-06-16,i1003584,7157,29,2,1,"69,99",0,"0,0",c1283198,4,CBA,"69,99","0,0",,
a1311063,2014-10-07,i1000447,1012,42,3,1,"29,99",0,"0,0",c1061647,2,BPRG,"29,99","1,0",,
a1529257,2015-04-19,i1002161,1079,36,9,1,"49,99",0,"0,0",c1044906,2,BPRG,"49,99","1,0",,
a1186151,2014-06-18,i1000752,3493,42,3,1,"9,0",0,"0,0",c1039051,2,BPRG,"29,99","0,0",,
a1311075,2014-10-07,i1000985,3026,44,3,1,"39,99",0,"0,0",c1018375,2,BPRG,"39,99","1,0",,
a1692377,2015-08-20,i1003279,1096,38,3,1,"12,95",v1000747,"5,0",c1013057,2,PAYPALVC,"12,95","1,0",,
a1570374,2015-05-19,i1001113,1081,42,3,1,"25,99",v1000415,"10,0",c1143360,2,BPRG,"25,99","1,0",,
a1186164,2014-06-18,i1003717,1997,40,1,1,"69,99",0,"0,0",c1155948,2,PAYPALVC,"69,99","0,0",,
a1486715,2015-03-17,i1000638,1058,40,3,1,"35,99",0,"0,0",c1246386,2,BPRG,"35,99","1,0",,
a1186170,2014-06-18,i1002333,3953,42,13,1,"59,99",0,"0,0",c1155949,2,BPRG,"59,99","1,0",,
a1398987,2014-12-27,i1001853,1493,36,8,1,"30,0",0,"0,0",c1221443,4,BPRG,"39,99","1,0",,
a1442559,2015-02-08,i1003509,7085,33,2,1,"69,99",0,"0,0",c1003313,3,BPRG,"69,99","1,0",,
a1354139,2014-11-11,i1003808,1056,40,1,1,"69,99",0,"0,0",c1073564,2,BPRG,"69,99","1,0",,
a1486732,2015-03-17,i1001068,1078,42,3,1,"27,99",0,"0,0",c1246391,2,BPRG,"27,99","0,0",,
a1186182,2014-06-18,i1002343,2013,36,13,1,"49,99",0,"0,0",c1149872,2,BPRG,"49,99","1,0",,
a1651291,2015-07-16,i1002934,3077,I,17,1,"15,0",v1000737,"10,0",c1294487,2,PAYPALVC,"19,99","0,0",,
a1311104,2014-10-07,i1003278,1014,40,3,1,"12,95",0,"0,0",c1001453,2,BPRG,"12,95","0,0",,
a1651296,2015-07-16,i1000519,1001,38,3,1,"25,99",0,"0,0",c1037680,3,BPRG,"25,99","0,0",,
a1651298,2015-07-16,i1002174,2086,36,9,1,"39,99",v1000703,"8,0",c1045245,2,BPRG,"39,99","1,0",,
a1186191,2014-06-18,i1001241,1993,44,4,1,"12,0",0,"0,0",c1004828,2,PAYPALVC,"39,99","0,0",,
a1732584,2015-09-21,i1002522,1093,44,15,1,"58,82",0,"0,0",c1283455,2,BPLS,"69,99","0,0",,
a1610579,2015-06-16,i1003981,1854,42,1,1,"79,99",0,"0,0",c1039107,2,BPRG,"79,99","1,0",,
a1226687,2014-07-21,i1000824,1012,38,3,1,"20,0",0,"0,0",c1057112,3,BPRG,"29,99","0,0",,
a1692414,2015-08-20,i1001757,1089,40,8,1,"17,99",0,"0,0",c1306192,3,BPRG,"35,99","0,0",,
a1651321,2015-07-16,i1001745,2001,36,8,1,"39,99",0,"0,0",c1016696,3,BPLS,"39,99","0,0",,
a1266762,2014-08-26,i1001252,2001,34,4,1,"59,99",0,"0,0",c1052625,2,KKE,"59,99","1,0",,
a1266765,2014-08-26,i1000859,1012,42,3,1,"15,0",0,"0,0",c1137523,2,BPRG,"22,99","0,0",,
a1486776,2015-03-17,i1003854,1003,42,1,1,"59,99",0,"0,0",c1246414,2,BPRG,"59,99","0,0",,
a1442606,2015-02-08,i1002363,2493,40,13,1,"69,99",0,"0,0",c1233877,2,BPRG,"69,99","1,0",,
a1311139,2014-10-07,i1003502,7055,26,2,1,"69,99",0,"0,0",c1091755,5,CBA,"69,99","1,0",,
a1692420,2015-08-20,i1002183,1001,38,9,1,"29,99",0,"0,0",c1306200,2,BPRG,"29,99","0,0",,
a1610610,2015-06-16,i1003868,1000,38,1,1,"49,99",0,"0,0",c1229416,2,CBA,"49,99","0,0",,
a1311142,2014-10-07,i1001789,1493,44,8,1,"39,99",v1000184,"41,39",c1111782,2,BPRG,"39,99","1,0",,
a1226701,2014-07-21,i1002753,1624,A,17,1,"12,99",0,"0,0",c1039552,2,BPRG,"12,99","0,0",,
a1266776,2014-08-26,i1000428,1927,40,3,1,"39,99",0,"0,0",c1126592,2,BPRG,"39,99","1,0",,
a1311146,2014-10-07,i1003791,1927,38,1,1,"69,99",0,"0,0",c1036032,2,BPRG,"69,99","0,0",,
a1266782,2014-08-26,i1001272,1014,40,4,1,"29,99",v1000166,"10,0",c1140101,3,BPRG,"29,99","1,0",,
a1529335,2015-04-19,i1001911,3493,40,8,1,"39,99",0,"0,0",c1024577,2,BPRG,"39,99","1,0",,
a1610624,2015-06-16,i1001082,1033,40,3,1,"29,99",0,"0,0",c1283209,3,BPRG,"29,99","1,0",,
a1692440,2015-08-20,i1001757,1093,38,8,1,"17,99",0,"0,0",c1134928,2,BPRG,"35,99","0,0",,
a1442642,2015-02-09,i1002865,3043,I,17,1,"12,0",v1000415,"10,0",c1141803,2,BPRG,"17,99","1,0",,
a1732638,2015-09-21,i1003285,1001,44,50,1,"229,99",0,"0,0",c1316489,2,BPRG,"229,99","1,0",,
a1610641,2015-06-16,i1001088,3089,36,3,1,"25,99",v1000415,"10,0",c1156362,2,BPRG,"25,99","1,0",,
a1354228,2014-11-11,i1003438,7051,29,2,1,"40,0",0,"0,0",c1115198,2,BPRG,"59,99","0,0",,
a1692455,2015-08-20,i1001419,1055,36,5,1,"9,0",0,"0,0",c1280356,2,BPRG,,"0,0",,
a1186256,2014-06-18,i1000376,1953,44,3,1,"19,99",0,"0,0",c1061705,3,BPRG,"19,99","0,0",,
a1226729,2014-07-21,i1001774,1012,44,8,1,"30,0",0,"0,0",c1041568,2,BPRG,"39,99","0,0",,
a1186261,2014-06-18,i1001809,1953,34,8,1,"29,99",0,"0,0",c1039399,2,CBA,"29,99","1,0",,
a1529359,2015-04-19,i1000684,1079,38,3,1,"29,99",0,"0,0",c1014009,2,BPRG,"29,99","0,0",,
a1529363,2015-04-19,i1001333,2001,36,5,1,"25,0",0,"0,0",c1259143,5,VORAUS,"49,99","1,0",,
a1732653,2015-09-21,i1003863,3085,36,1,1,"12,0",0,"0,0",c1013448,2,CBA,"39,99","1,0",,
a1692467,2015-08-20,i1003645,7151,29,2,1,"59,99",0,"0,0",c1289350,2,BPRG,"59,99","0,0",,
